date,region_id,region_name,lat,lon,primary_crop,climate_zone,temp_c,precip_mm,precip_30d_mm,precip_7d_mm,ndvi,month
2024-12-19,ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,-1.9,20.07,27.59,20.07,0.4799,2024-12
2024-12-20,ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,-2.55,2.57,30.16,22.63,0.4868,2024-12
2024-12-21,ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,-1.42,0.0,30.16,22.63,0.5238,2024-12
2024-12-22,ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,-2.95,0.0,30.16,22.63,0.4992,2024-12
2024-12-23,ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,-0.61,0.0,30.16,22.63,0.4723,2024-12
2024-12-24,ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,-4.77,0.0,30.16,22.63,0.4696,2024-12
2024-12-25,ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,-4.62,0.0,30.16,22.63,0.4784,2024-12
2024-12-26,ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,-6.28,0.0,30.16,2.57,0.4933,2024-12
2024-12-27,ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,-2.47,0.0,30.16,0.0,0.5012,2024-12
2024-12-28,ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,-5.66,0.0,30.16,0.0,0.4839,2024-12
2024-12-29,ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2.05,11.02,41.18,11.02,0.4969,2024-12
2024-12-30,ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,-3.56,0.0,41.18,11.02,0.4793,2024-12
2024-12-31,ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,-8.13,0.0,41.18,11.02,0.5113,2024-12
2023-01-01,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,5.88,0.0,0.0,0.0,0.1761,2023-01
2023-01-02,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-2.92,0.0,0.0,0.0,0.1234,2023-01
2023-01-03,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-0.26,0.0,0.0,0.0,0.1798,2023-01
2023-01-04,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-0.46,0.0,0.0,0.0,0.1555,2023-01
2023-01-05,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-1.2,0.0,0.0,0.0,0.1788,2023-01
2023-01-06,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,0.4,0.0,0.0,0.0,0.1694,2023-01
2023-01-07,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-0.07,0.0,0.0,0.0,0.1403,2023-01
2023-01-08,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-2.87,0.0,0.0,0.0,0.1571,2023-01
2023-01-09,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,2.55,0.0,0.0,0.0,0.1495,2023-01
2023-01-10,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-0.73,0.0,0.0,0.0,0.1456,2023-01
2023-01-11,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-2.43,0.0,0.0,0.0,0.1753,2023-01
2023-01-12,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,6.12,0.0,0.0,0.0,0.2064,2023-01
2023-01-13,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-1.49,0.0,0.0,0.0,0.1778,2023-01
2023-01-14,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-0.31,0.0,0.0,0.0,0.1543,2023-01
2023-01-15,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-0.47,0.0,0.0,0.0,0.1794,2023-01
2023-01-16,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-1.31,0.0,0.0,0.0,0.1879,2023-01
2023-01-17,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,0.51,0.0,0.0,0.0,0.1252,2023-01
2023-01-18,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-3.29,0.0,0.0,0.0,0.1771,2023-01
2023-01-19,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,1.12,0.0,0.0,0.0,0.1675,2023-01
2023-01-20,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-5.86,0.0,0.0,0.0,0.1755,2023-01
2023-01-21,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-4.39,2.71,2.71,2.71,0.1676,2023-01
2023-01-22,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,5.07,0.0,2.71,2.71,0.1465,2023-01
2023-01-23,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-4.08,0.0,2.71,2.71,0.1914,2023-01
2023-01-24,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-6.09,0.0,2.71,2.71,0.1573,2023-01
2023-01-25,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-3.81,0.0,2.71,2.71,0.1416,2023-01
2023-01-26,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,5.21,0.0,2.71,2.71,0.1603,2023-01
2023-01-27,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-5.29,0.0,2.71,2.71,0.1695,2023-01
2023-01-28,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-2.67,0.0,2.71,0.0,0.1519,2023-01
2023-01-29,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-4.07,0.0,2.71,0.0,0.1579,2023-01
2023-01-30,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-0.41,0.0,2.71,0.0,0.1518,2023-01
2023-01-31,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-0.78,0.0,2.71,0.0,0.1369,2023-01
2023-02-01,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-0.8,0.0,2.71,0.0,0.1338,2023-02
2023-02-02,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,6.33,0.0,2.71,0.0,0.1223,2023-02
2023-02-03,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-2.71,0.0,2.71,0.0,0.181,2023-02
2023-02-04,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,0.7,0.0,2.71,0.0,0.1464,2023-02
2023-02-05,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,2.15,0.0,2.71,0.0,0.0826,2023-02
2023-02-06,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-1.69,0.0,2.71,0.0,0.1594,2023-02
2023-02-07,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,2.84,0.0,2.71,0.0,0.1594,2023-02
2023-02-08,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,0.31,0.0,2.71,0.0,0.115,2023-02
2023-02-09,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,2.77,0.0,2.71,0.0,0.1362,2023-02
2023-02-10,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,1.46,0.0,2.71,0.0,0.1358,2023-02
2023-02-11,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-4.24,0.0,2.71,0.0,0.139,2023-02
2023-02-12,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,5.97,0.0,2.71,0.0,0.1787,2023-02
2023-02-13,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,8.4,0.0,2.71,0.0,0.1522,2023-02
2023-02-14,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,1.8,0.0,2.71,0.0,0.1473,2023-02
2023-02-15,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-0.22,0.0,2.71,0.0,0.179,2023-02
2023-02-16,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,7.14,0.0,2.71,0.0,0.1672,2023-02
2023-02-17,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,8.44,0.0,2.71,0.0,0.1233,2023-02
2023-02-18,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,2.41,0.0,2.71,0.0,0.1467,2023-02
2023-02-19,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,2.41,0.0,2.71,0.0,0.1664,2023-02
2023-02-20,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,2.97,0.0,0.0,0.0,0.1422,2023-02
2023-02-21,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,-1.66,0.0,0.0,0.0,0.2024,2023-02
2023-02-22,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,2.64,0.0,0.0,0.0,0.1651,2023-02
2023-02-23,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,8.82,0.0,0.0,0.0,0.1489,2023-02
2023-02-24,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,3.32,0.0,0.0,0.0,0.1426,2023-02
2023-02-25,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,0.87,0.0,0.0,0.0,0.1848,2023-02
2023-02-26,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,5.63,0.0,0.0,0.0,0.1544,2023-02
2023-02-27,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,2.3,0.0,0.0,0.0,0.1762,2023-02
2023-02-28,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,4.26,0.0,0.0,0.0,0.1469,2023-02
2023-03-01,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,0.82,0.0,0.0,0.0,0.1726,2023-03
2023-03-02,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,1.68,0.0,0.0,0.0,0.1598,2023-03
2023-03-03,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,7.16,0.0,0.0,0.0,0.1676,2023-03
2023-03-04,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,5.46,0.0,0.0,0.0,0.1594,2023-03
2023-03-05,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,2.95,0.0,0.0,0.0,0.1973,2023-03
2023-03-06,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,5.81,0.0,0.0,0.0,0.1684,2023-03
2023-03-07,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,3.79,0.0,0.0,0.0,0.1769,2023-03
2023-03-08,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,3.43,0.0,0.0,0.0,0.1795,2023-03
2023-03-09,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,9.44,0.0,0.0,0.0,0.2152,2023-03
2023-03-10,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,8.47,0.0,0.0,0.0,0.2024,2023-03
2023-03-11,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,6.22,0.0,0.0,0.0,0.2021,2023-03
2023-03-12,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,6.89,0.0,0.0,0.0,0.1564,2023-03
2023-03-13,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,6.6,0.0,0.0,0.0,0.1766,2023-03
2023-03-14,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,8.26,0.0,0.0,0.0,0.2152,2023-03
2023-03-15,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,4.57,0.0,0.0,0.0,0.1698,2023-03
2023-03-16,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,9.73,0.0,0.0,0.0,0.1968,2023-03
2023-03-17,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,8.37,0.0,0.0,0.0,0.1756,2023-03
2023-03-18,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,6.69,0.0,0.0,0.0,0.1795,2023-03
2023-03-19,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,6.19,0.0,0.0,0.0,0.2344,2023-03
2023-03-20,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,10.35,0.0,0.0,0.0,0.2171,2023-03
2023-03-21,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,7.55,0.0,0.0,0.0,0.2243,2023-03
2023-03-22,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,6.08,0.0,0.0,0.0,0.2224,2023-03
2023-03-23,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,7.19,0.0,0.0,0.0,0.2059,2023-03
2023-03-24,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,10.82,0.0,0.0,0.0,0.197,2023-03
2023-03-25,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,3.86,0.0,0.0,0.0,0.2048,2023-03
2023-03-26,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,7.79,0.0,0.0,0.0,0.2112,2023-03
2023-03-27,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,12.24,0.0,0.0,0.0,0.2527,2023-03
2023-03-28,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,8.7,0.0,0.0,0.0,0.1926,2023-03
2023-03-29,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,10.19,0.0,0.0,0.0,0.2104,2023-03
2023-03-30,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,12.8,0.0,0.0,0.0,0.2054,2023-03
2023-03-31,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,12.39,0.0,0.0,0.0,0.2471,2023-03
2023-04-01,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,8.56,0.0,0.0,0.0,0.2653,2023-04
2023-04-02,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,9.66,0.0,0.0,0.0,0.2366,2023-04
2023-04-03,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,12.93,0.0,0.0,0.0,0.2406,2023-04
2023-04-04,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,13.21,0.0,0.0,0.0,0.2369,2023-04
2023-04-05,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,10.29,0.0,0.0,0.0,0.2462,2023-04
2023-04-06,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,10.56,0.0,0.0,0.0,0.2552,2023-04
2023-04-07,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,11.69,0.0,0.0,0.0,0.2507,2023-04
2023-04-08,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,15.15,0.0,0.0,0.0,0.2545,2023-04
2023-04-09,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,14.42,0.0,0.0,0.0,0.2625,2023-04
2023-04-10,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,13.46,0.0,0.0,0.0,0.2138,2023-04
2023-04-11,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,8.3,0.0,0.0,0.0,0.2518,2023-04
2023-04-12,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,10.87,0.0,0.0,0.0,0.2604,2023-04
2023-04-13,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,11.19,0.0,0.0,0.0,0.2651,2023-04
2023-04-14,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,16.27,0.0,0.0,0.0,0.2558,2023-04
2023-04-15,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,11.46,0.0,0.0,0.0,0.2649,2023-04
2023-04-16,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,16.09,0.0,0.0,0.0,0.2498,2023-04
2023-04-17,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,10.77,0.0,0.0,0.0,0.2312,2023-04
2023-04-18,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,11.16,0.0,0.0,0.0,0.2889,2023-04
2023-04-19,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,14.23,0.0,0.0,0.0,0.2491,2023-04
2023-04-20,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,17.64,0.0,0.0,0.0,0.2711,2023-04
2023-04-21,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,12.45,0.0,0.0,0.0,0.2619,2023-04
2023-04-22,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,5.55,0.0,0.0,0.0,0.3111,2023-04
2023-04-23,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,8.69,0.0,0.0,0.0,0.2804,2023-04
2023-04-24,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,14.42,3.27,3.27,3.27,0.2783,2023-04
2023-04-25,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,9.24,0.0,3.27,3.27,0.3021,2023-04
2023-04-26,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,11.21,0.0,3.27,3.27,0.3328,2023-04
2023-04-27,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,13.98,0.0,3.27,3.27,0.3004,2023-04
2023-04-28,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,6.74,0.0,3.27,3.27,0.2873,2023-04
2023-04-29,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,13.08,0.0,3.27,3.27,0.3113,2023-04
2023-04-30,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,10.86,0.0,3.27,3.27,0.2685,2023-04
2023-05-01,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,9.99,0.0,3.27,0.0,0.3035,2023-05
2023-05-02,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,12.21,0.0,3.27,0.0,0.345,2023-05
2023-05-03,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,11.54,0.0,3.27,0.0,0.3109,2023-05
2023-05-04,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,16.28,0.0,3.27,0.0,0.3125,2023-05
2023-05-05,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,18.58,0.0,3.27,0.0,0.3133,2023-05
2023-05-06,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,14.02,0.0,3.27,0.0,0.3076,2023-05
2023-05-07,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,13.45,0.0,3.27,0.0,0.3243,2023-05
2023-05-08,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,14.11,0.0,3.27,0.0,0.3361,2023-05
2023-05-09,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,12.15,0.0,3.27,0.0,0.3165,2023-05
2023-05-10,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,11.72,0.0,3.27,0.0,0.2759,2023-05
2023-05-11,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,10.76,0.0,3.27,0.0,0.3375,2023-05
2023-05-12,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,11.81,0.0,3.27,0.0,0.3734,2023-05
2023-05-13,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,20.81,7.1,10.37,7.1,0.3258,2023-05
2023-05-14,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,13.94,0.0,10.37,7.1,0.3064,2023-05
2023-05-15,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,7.29,8.04,18.4,15.13,0.3519,2023-05
2023-05-16,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,14.45,0.0,18.4,15.13,0.3757,2023-05
2023-05-17,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,11.54,2.9,21.31,18.03,0.3539,2023-05
2023-05-18,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,16.58,0.0,21.31,18.03,0.3802,2023-05
2023-05-19,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,16.35,0.0,21.31,18.03,0.3641,2023-05
2023-05-20,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,16.76,0.0,21.31,10.94,0.3648,2023-05
2023-05-21,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,16.55,0.0,21.31,10.94,0.3427,2023-05
2023-05-22,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,15.64,0.0,21.31,2.9,0.3612,2023-05
2023-05-23,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,12.47,0.0,21.31,2.9,0.3573,2023-05
2023-05-24,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,16.7,0.0,18.03,0.0,0.3589,2023-05
2023-05-25,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,20.05,0.0,18.03,0.0,0.3575,2023-05
2023-05-26,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,22.51,0.0,18.03,0.0,0.3694,2023-05
2023-05-27,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,16.43,0.0,18.03,0.0,0.3413,2023-05
2023-05-28,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,16.82,0.0,18.03,0.0,0.3858,2023-05
2023-05-29,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,18.78,0.0,18.03,0.0,0.3543,2023-05
2023-05-30,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,21.82,0.0,18.03,0.0,0.3691,2023-05
2023-05-31,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,15.94,0.0,18.03,0.0,0.3829,2023-05
2023-06-01,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,19.53,0.0,18.03,0.0,0.36,2023-06
2023-06-02,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,15.04,0.0,18.03,0.0,0.3414,2023-06
2023-06-03,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,18.55,0.0,18.03,0.0,0.3752,2023-06
2023-06-04,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,20.52,0.0,18.03,0.0,0.3564,2023-06
2023-06-05,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,13.78,0.0,18.03,0.0,0.4014,2023-06
2023-06-06,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,16.13,0.0,18.03,0.0,0.3661,2023-06
2023-06-07,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,20.61,0.0,18.03,0.0,0.421,2023-06
2023-06-08,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,19.63,0.0,18.03,0.0,0.3932,2023-06
2023-06-09,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,20.92,0.0,18.03,0.0,0.3965,2023-06
2023-06-10,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,20.39,0.0,18.03,0.0,0.3577,2023-06
2023-06-11,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,16.85,0.0,18.03,0.0,0.4021,2023-06
2023-06-12,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,24.5,0.0,10.94,0.0,0.3996,2023-06
2023-06-13,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,18.33,0.0,10.94,0.0,0.3771,2023-06
2023-06-14,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,8.78,9.87,12.77,9.87,0.4067,2023-06
2023-06-15,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,17.11,0.0,12.77,9.87,0.3988,2023-06
2023-06-16,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,16.57,0.0,9.87,9.87,0.4042,2023-06
2023-06-17,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,20.37,0.0,9.87,9.87,0.4108,2023-06
2023-06-18,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,16.64,0.0,9.87,9.87,0.4026,2023-06
2023-06-19,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,21.29,0.0,9.87,9.87,0.4187,2023-06
2023-06-20,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,19.67,0.0,9.87,9.87,0.4137,2023-06
2023-06-21,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,15.0,0.0,9.87,0.0,0.4265,2023-06
2023-06-22,CO-SLV,Colorado San Luis Valley,37.5,-106.0,Potatoes/Barley,high desert,17.57,0.0,9.87,0.0,0.4081,2023-06
